"Activity" "Subjects" "V4" "V5" "V6" "V7" "V8" "V9" "V44" "V45" "V46" "V47" "V48" "V49" "V84" "V85" "V86" "V87" "V88" "V89" "V124" "V125" "V126" "V127" "V128" "V129" "V164" "V165" "V166" "V167" "V168" "V169" "V202" "V203" "V215" "V216" "V228" "V229" "V241" "V242" "V254" "V255" "V269" "V270" "V271" "V272" "V273" "V274" "V348" "V349" "V350" "V351" "V352" "V353" "V427" "V428" "V429" "V430" "V431" "V432" "V504" "V505" "V517" "V518" "V530" "V531" "V543" "V544"
"WALKING_DOWNSTAIRS" 22 0.348618168333333 0.239812250944444 -0.325722718055556 0.326022480277778 0.211920980875 -0.338489336805556 -0.941242334722222 -0.945824352777778 -0.906594023333333 -0.942303145277778 -0.947022301111111 -0.907018351666667 0.0869139849722222 0.0198613278611111 -0.477806646111111 0.157655649194444 0.0348241893166667 -0.444777643333333 -0.237349190997222 -0.550303216666667 -0.280417950555556 -0.2581590455 -0.558783130555556 -0.289026515833333 -0.264848047888889 -0.640280071388889 -0.358762129444444 -0.228261344075 -0.62918616 -0.356545966388889 0.133267478527222 0.00823144488583333 0.133267478527222 0.00823144488583333 -0.0337640982530556 -0.0662013354638889 -0.263921983758333 -0.180393010713889 -0.617659355833333 -0.620510919444444 0.402891960277778 0.167409716861111 -0.383242679444444 0.2684249005 0.22385930275 -0.314642278055556 0.0404618458027778 -0.0270294444166667 -0.535893778333333 0.120356911402778 -0.0121020197444444 -0.488566575 -0.284532358444444 -0.570339899444444 -0.377319033611111 -0.136200857397222 -0.564498520277778 -0.24197167825 -0.0575202606055556 0.0777230868833333 -0.118530349166667 0.0177625198352778 -0.341863671805556 -0.273520787527778 -0.697451438611111 -0.628745634166667
"WALKING_DOWNSTAIRS" 23 0.0441392843425926 0.10825903416963 0.229898742944444 -0.0741286003407407 0.0900491215833333 0.133796352411111 -0.950790837407407 -0.93901254962963 -0.905888257592593 -0.951813103333333 -0.941327957962963 -0.90857572962963 0.198947061775926 -0.0883301225796296 0.0310157077775926 0.169191576211111 -0.0522660236222222 0.0339566621407407 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.442475419455556 0.100551433031481 -0.207170760462963 -0.32301569962963 0.146650121972222 -0.36786963962963 -0.313771058703704 0.0796922256592593 -0.380393692777778 0.230363964351852 0.0824525984338889 0.230363964351852 0.0824525984338889 0.292087200087037 0.209726641716667 0.0539972903222222 0.0605146209722222 0.0594908483888889 -0.0474685263037037 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.231408557314815 0.0575290465296296 0.286309360722222 0.0819587190574074 -0.177697841296296 -0.09851956305 0.355241366240741 -0.152537342009259 0.00996146634296296 -0.482598325037037 0.12605231802963 -0.305896699222222 -0.335862359814815 0.226474255346296 -0.19068644887037 -0.0453930349148148 0.179019753016667 0.2244805035 0.331578946944444 -0.218930425944444 -0.0861880507259259 -0.0398573780185185 0.0737762194648148
"WALKING_DOWNSTAIRS" 24 -0.08273248054 -0.102607326783636 -0.205566380745455 -0.140882025818182 -0.172678727581818 -0.235714673509091 -0.961845327454545 -0.941478979454546 -0.942207718727273 -0.962899691818182 -0.942298784909091 -0.943645468727273 -0.337218894 -0.169291887741818 -0.290239376563636 -0.324817772181818 -0.173034522104909 -0.291279624178182 -0.431919067945455 -0.484673524 -0.491077244909091 -0.447554329436364 -0.520752669818182 -0.526792609636364 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.381146398581818 -0.560082163818182 -0.511152755818182 -0.0224839122854545 -0.190674896672727 -0.0224839122854545 -0.190674896672727 -0.143501970018182 -0.163775076330909 -0.3636948774 -0.295627180072727 -0.459159852363636 -0.502400739818182 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.0901796015454545 -0.0515388394072727 -0.141129549720182 -0.355930598 -0.163626807636364 -0.328569968545455 -0.268874572654545 -0.191621333945455 -0.268025007181818 -0.484894683818182 -0.523412701636364 -0.573281905454545 -0.341862141763636 -0.493994023818182 -0.410062792 -0.175291708678182 -0.0147331716636364 -0.0827554911536364 -0.154923269436364 -0.470147270181818 -0.417960930909091 -0.478030486181818 -0.468889959818182
"WALKING_DOWNSTAIRS" 25 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.289297628741379 -0.174194305586207 -0.451956061724138 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.966075414827586 -0.939971073793103 -0.928769112586207 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.486315421034483 -0.363076071724138 -0.70178653 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.287585840017241 -0.516745540517241 -0.475542477241379 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.462552040517241 -0.811792445172414 -0.607853496034483 -0.259465249913793 -0.364639111724138 -0.259465249913793 -0.364639111724138 -0.482976929827586 -0.501986820862069 -0.38216092137931 -0.308032163978709 -0.67960595137931 -0.714179134137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.274277103241379 -0.11038130306569 -0.489743290517241 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.456441446896552 -0.400899168793103 -0.71066642137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.203597417974138 -0.601453198275862 -0.37245310112069 -0.359437080103448 -0.206252587875862 -0.502224768103448 -0.467220591896552 -0.423707329706897 -0.402342612241379 -0.693032409137931 -0.644680351551724
"WALKING_DOWNSTAIRS" 26 0.17395384962 -0.011629910112 -0.284807676 0.113849630394 -0.083537776482 -0.2995227494 -0.9627219918 -0.9354258554 -0.9330817682 -0.9639008208 -0.9359042382 -0.935890891 -0.128111641206 -0.08640490273602 -0.3793359516 -0.111125653564 -0.079947064548 -0.3409551612 -0.33131291446 -0.4734080504 -0.3320502392 -0.347350329684 -0.5078460078 -0.347910165 -0.170842676616 -0.5471984382 -0.3589516378 -0.17489710536 -0.565180061 -0.3695950796 0.14700167906 -0.013289093376 0.14700167906 -0.013289093376 -0.111303956316 -0.1067252722966 -0.296158291686 -0.228002005332 -0.463140795 -0.4959535934 0.22678384386 -0.078283777824 -0.3466485178 0.217068509042 0.050669856354 -0.22070310126 -0.130825898392 -0.061537065488 -0.3967016908 -0.031272188786 -0.113634779502 -0.3638981342 -0.3981998635 -0.4975063388 -0.434482187 -0.166970556046 -0.4882345786 -0.21527845564 0.005749436614 0.190760877208 -0.067941075972 -0.104326628604 -0.39299065312 -0.2982898294 -0.4894973794 -0.4327701172
"WALKING_DOWNSTAIRS" 27 0.167407531090909 -0.0979710029522727 -0.240040783340909 0.102037051897727 -0.129626617993455 -0.266522163211364 -0.946975165 -0.934963993181818 -0.920921521590909 -0.947245405681818 -0.935951697272727 -0.922170759772727 -0.00358338882727273 -0.138528104113636 -0.409310918409091 0.0267528904659091 -0.140534500863636 -0.416196624545455 -0.363722908386364 -0.481813367954545 -0.257846157386364 -0.370747462356818 -0.518226737272727 -0.274648660522727 -0.493837613409091 -0.459459295681818 -0.307268262272727 -0.488423216363636 -0.492506737977273 -0.335059027727273 0.121176277863636 -0.028739357545 0.121176277863636 -0.028739357545 -0.0386367422818182 -0.0788366462068182 -0.307952089840909 -0.246019741104545 -0.465807533547727 -0.50309176 0.194912716568182 -0.17564706475 -0.303090701863636 0.168916943681818 -0.07385640005 -0.235463741340909 -0.0522811342045455 -0.163243978431818 -0.474755492045455 0.122519268827273 -0.172681583109091 -0.408871971136364 -0.390968436431818 -0.543033246590909 -0.367816046590909 -0.338348440886364 -0.510205757045455 -0.203159643509091 -0.071212004425 0.114411745720455 -0.113625944990909 -0.021520482275 -0.397984195568182 -0.383422049202273 -0.502831373477273 -0.451261869340909
"WALKING_DOWNSTAIRS" 28 0.125712887943478 0.156496646504348 -0.341031811521739 0.0671367974165217 0.104435831113043 -0.368735266304348 -0.956921542391304 -0.948404212173913 -0.91705975 -0.957632120217391 -0.949580366304348 -0.91811770826087 -0.0167652227782609 0.0265530133695652 -0.427053261304348 -0.000796390123913043 0.0587044461108696 -0.408863687173913 -0.268106330991304 -0.259368686847826 -0.307025006304348 -0.290951527065217 -0.296972833934783 -0.314961340434783 -0.16394489726087 -0.424567878478261 -0.336212734130435 -0.166976837182609 -0.442426768478261 -0.345732809782609 0.135465563932609 -0.0168315506554348 0.135465563932609 -0.0168315506554348 -0.0418872609934783 -0.0667062199673913 -0.22448414468913 -0.158015229352174 -0.407132335434783 -0.438242556956522 0.137797082826087 0.065301199843913 -0.416940283043478 0.158498018891304 0.204702744785435 -0.313796141847826 -0.0980112293695652 -0.00175391954565217 -0.48848835173913 0.095607049826087 -0.0143538489413043 -0.429350887608696 -0.345453346086957 -0.293108364565217 -0.416505886304348 -0.0978142949695652 -0.272665717450435 -0.212234918456522 -0.074058597676087 0.161943997271739 -0.0883598523695652 -0.0217472524521739 -0.362903836717391 -0.244738644567391 -0.464722244347826 -0.416615401304348
"WALKING_DOWNSTAIRS" 29 0.167383602458333 -0.12246346700625 -0.223177999879167 0.0958931996666667 -0.2023069479375 -0.23016494 -0.9417361925 -0.91390306375 -0.869300904791667 -0.942252405416667 -0.914069495416667 -0.871039318125 -0.023952574044375 -0.07734083835625 -0.478764185 -0.0291215392916667 -0.060203105308125 -0.472537455416667 -0.282077257508333 -0.390460137708333 -0.311122615416667 -0.30513151905 -0.368977360416667 -0.33363264625 -0.347807556958333 -0.693469035833333 -0.379769406458333 -0.360547415 -0.699845235833333 -0.398267026875 0.1344811501875 -0.00596701511666667 0.1344811501875 -0.00596701511666667 -0.0307693372041667 -0.0827548079097917 -0.26740979843125 -0.2214187978125 -0.59705704875 -0.620761133333333 0.187438624270833 -0.239349053641667 -0.262073242045833 0.201404241604167 -0.0947607387508333 -0.242992697520833 -0.0986379156229167 -0.120381521220833 -0.547320886875 0.07959915284375 -0.116827569979167 -0.49236485125 -0.319123137947917 -0.354872689583333 -0.416165845833333 -0.22628276841875 -0.436645639583333 -0.248693100679167 -0.0330868111229167 0.105345117689583 -0.0797714324854167 -0.011104716490625 -0.323024575098542 -0.292383646395833 -0.626675982083333 -0.594106395833333
"WALKING_DOWNSTAIRS" 30 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 -0.131593679390484 -0.081675237016129 -0.198354604887097 -0.958890388709677 -0.918678752419355 -0.87766706 -0.960759232580645 -0.921005345322581 -0.881333533870968 -0.226643901120968 -0.194656096556452 -0.467070153387097 -0.262734477854839 -0.206847678335484 -0.489784028387097 -0.265923160895161 -0.285392416354839 -0.29537036283871 -0.278953982420968 -0.278766188290323 -0.365473339193548 -0.542764507096774 -0.613796303064516 -0.498882854032258 -0.538607997580645 -0.629688446612903 -0.523727094354839 -0.0135771208822581 -0.195923005758065 -0.0135771208822581 -0.195923005758065 -0.125283184512903 -0.198905532483871 -0.208267542032258 -0.132313951019355 -0.617662073548387 -0.643938337580645 -0.0405257091567742 -0.0934682613774194 -0.257393372287097 -0.00461218965483871 0.00808296133548387 -0.231899798593548 -0.289802729403226 -0.217432019258065 -0.535515048387097 -0.132780585887097 -0.219248936435484 -0.475005665322581 -0.278386596338226 -0.255732054951613 -0.371541476129032 -0.226626779290323 -0.362993562580645 -0.206051220858065 -0.178535173268548 0.0231915013725806 -0.133124304612577 -0.07414415005 -0.252361882572581 -0.244729904617742 -0.645503942419355 -0.611540028225806
"WALKING_UPSTAIRS" 1 -0.35470802509434 -0.00232026501698113 -0.0194792388471698 -0.402832782264151 0.00767689909056604 0.0359905006150943 -0.956367027924528 -0.952849233207547 -0.912379410377358 -0.958245005283019 -0.953844427358491 -0.915071633773585 -0.446843887735849 -0.378274426037736 -0.706593530943396 -0.428955456603774 -0.33899924245283 -0.677587858679245 -0.544871104528302 0.00410518379811321 -0.50716867490566 -0.550783629245283 -0.0172082190337736 -0.530972346415094 -0.614786508490566 -0.601696656226415 -0.606332002264151 -0.604335497735849 -0.604872258113208 -0.612137216792453 -0.324970929245283 -0.388241179056604 -0.324970929245283 -0.388241179056604 -0.478991622075472 -0.520923938490566 -0.14861931805283 -0.0405582347754717 -0.648553044339623 -0.664196540943396 -0.337428188679245 0.0217695106566038 0.0859565543849057 -0.344288335471698 -0.130576928407547 -0.263666692396226 -0.461907025849057 -0.381777065283019 -0.726040200754717 -0.354504011509434 -0.397459102264151 -0.701805293396226 -0.565892490754717 0.151538905566038 -0.57170784 -0.499739841320755 -0.245433348490566 -0.446414126415094 -0.416260101509434 -0.326593149433962 -0.533059853773585 -0.447195782641509 -0.182985518264151 -0.163203648528302 -0.693930521509434 -0.640844403773585
"WALKING_UPSTAIRS" 2 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.361106808541667 0.113198669327083 -0.151313527122917 -0.934407739791667 -0.92376745375 -0.878004056875 -0.935984259583333 -0.925754092291667 -0.882496886875 -0.276121886479167 -0.185648954220833 -0.5737463525 -0.310505535875 -0.14482696538125 -0.561499435625 -0.439253058958333 -0.466298336666667 -0.163995791679167 -0.468730469375 -0.481925530208333 -0.1729700878875 -0.464854363125 -0.645491337708333 -0.467595961041667 -0.480682447291667 -0.665762099791667 -0.481895333958333 -0.205977045295833 -0.361505067708333 -0.205977045295833 -0.361505067708333 -0.21738939458125 -0.313953077666667 -0.377532167604167 -0.3131551213125 -0.597291719166667 -0.629021841875 -0.320582414375 0.0848802791083333 -0.09454497643125 -0.2710237351875 0.00843568319166667 -0.16005133040625 -0.365415441458333 -0.243554146666667 -0.625090981458333 -0.192798072608333 -0.223042125123333 -0.586153456458333 -0.476358845625 -0.459758488958333 -0.218072471479167 -0.395268701666667 -0.532318884166667 -0.285562250979167 -0.36672824375 -0.208576495108333 -0.2604238389625 -0.173454664739583 -0.438620401875 -0.416696958541667 -0.621820202916667 -0.583401111875
"WALKING_UPSTAIRS" 3 -0.313123437627119 0.0116280813372881 -0.369754604067797 -0.359018922542373 -0.0044843460559322 -0.348964195762712 -0.944040819322034 -0.909825953898305 -0.909469675084746 -0.944901780169492 -0.910029733559322 -0.911166173898305 -0.458364616949153 -0.251680364540678 -0.708551711864407 -0.429166237288136 -0.219730543732203 -0.697677586271186 -0.456039262525424 -0.582742845932203 -0.492327305084746 -0.463584599850847 -0.592443292033898 -0.51871695220339 -0.507270757966102 -0.775774143389831 -0.573433947627119 -0.505488541864407 -0.78204478 -0.573885921186441 -0.333597432542373 -0.419704312372881 -0.333597432542373 -0.419704312372881 -0.439020591694915 -0.472093492033898 -0.408886653186441 -0.354803524718644 -0.718028040338983 -0.73416703440678 -0.285333024050847 -0.00803987529661017 -0.350797226271186 -0.327441936101695 -0.0346454849955932 -0.41521561779661 -0.486446509661017 -0.268191523644068 -0.738705863898305 -0.389610276440678 -0.258800276847458 -0.708686114745763 -0.484820991355932 -0.556045947118644 -0.561097649661017 -0.414093144915254 -0.627515251355932 -0.431901076440678 -0.447994369152542 -0.308042268389831 -0.48060920220339 -0.427003477457627 -0.445181802430508 -0.416705723340678 -0.740033436271186 -0.712722032033898
"WALKING_UPSTAIRS" 4 -0.204933042903846 -0.0666899105180769 -0.372137777692308 -0.308203036923077 -0.104576853559423 -0.352160001153846 -0.958495235576923 -0.923376019038462 -0.919619453269231 -0.959893172884615 -0.923275190769231 -0.923221114038462 -0.380488027307692 -0.281543175326923 -0.726495311923077 -0.353471385384615 -0.22647797575 -0.704098296346154 -0.454431043269231 -0.551185569230769 -0.360811047884615 -0.468334979230769 -0.517688261730769 -0.380617878846154 -0.533666803846154 -0.840722752692308 -0.556236584807692 -0.512901916730769 -0.845286709615385 -0.565376237884615 -0.212012300480769 -0.289167169615385 -0.212012300480769 -0.289167169615385 -0.437261477884615 -0.469512080769231 -0.510974134423077 -0.465924799423077 -0.755270457692308 -0.765069869038462 -0.173217219014423 -0.101434446040385 -0.345109817692308 -0.207229546557692 -0.0945845001019231 -0.457102863846154 -0.396762584807692 -0.314525030788462 -0.762772175 -0.311554681923077 -0.305677690192308 -0.728409814230769 -0.483548693461538 -0.489824279230769 -0.424533512307692 -0.398766350769231 -0.6561662725 -0.365911815192308 -0.301005898461538 -0.223144750365385 -0.497324087307692 -0.409987039423077 -0.552489628846154 -0.510848904423077 -0.794209483076923 -0.755965164423077
"WALKING_UPSTAIRS" 5 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.116970666051064 0.190486205121277 -0.29114190666383 -0.95357996893617 -0.900511719787234 -0.92141958 -0.954810793191489 -0.901152206382979 -0.924710367446809 -0.223896564340426 -0.125026612744681 -0.63836903212766 -0.1869359622 -0.0265194621319149 -0.621951846170213 -0.443342262340426 -0.440345826382979 -0.26545133312766 -0.460261601914894 -0.466235841914894 -0.301128205276596 -0.305245202489362 -0.631822048297872 -0.282154378489362 -0.277835442085106 -0.652786954255319 -0.304288294723404 -0.136736383765957 -0.221703392791489 -0.136736383765957 -0.221703392791489 -0.310186545957447 -0.360660819574468 -0.354687870212766 -0.290119265382979 -0.557988065531915 -0.571104799787234 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.0555081922204255 0.170220599404255 -0.393036498085106 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.124196234568085 -0.147285947234043 -0.636422904893617 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.319869730510638 -0.530086999574468 -0.182367344957447 -0.254091927148936 -0.153174146129787 -0.378616675957447 -0.284831856723404 -0.440445051914894 -0.338606258723404 -0.572485019787234 -0.554917582553191
"WALKING_UPSTAIRS" 6 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.116208269846275 0.144944545490196 -0.354623361431373 -0.959399425098039 -0.912900683137255 -0.906196352156863 -0.96040248627451 -0.913284816470588 -0.908136169607843 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.180996373352941 0.00648484698039216 -0.535333301372549 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.344700049509804 -0.352375492901961 -0.258526016372549 -0.186763293747059 -0.486494120980392 -0.170814790834118 -0.168287587647059 -0.500847045294118 -0.210277827627451 -0.0791508842176471 -0.184551820803922 -0.0791508842176471 -0.184551820803922 -0.169970363039216 -0.22220440752549 -0.199893710196078 -0.128513187078431 -0.440079851313725 -0.460711344509804 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.00763725503137255 0.186096687654902 -0.350497383117647 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.056300973972549 -0.0671984989039216 -0.559526072941177 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.172342011139216 -0.326256616882353 -0.053375398927451 -0.222161433666667 -0.0897732994216471 -0.177734840922353 -0.119634867262745 -0.318173892545098 -0.194780533235294 -0.455937719019608 -0.430075002470588
"WALKING_UPSTAIRS" 7 -0.29487297445098 -0.32616002254902 -0.145665025639216 -0.337431570196078 -0.343619950980392 -0.135161677587059 -0.932823053333333 -0.939774255490196 -0.881675909607843 -0.934087185490196 -0.940787238235294 -0.884797115490196 -0.415153115882353 -0.519897595686274 -0.60780843627451 -0.402651553333333 -0.491551514509804 -0.585699292941177 -0.363853236862745 -0.572996820784314 -0.348980051411765 -0.364868606490196 -0.579687800784314 -0.362267654803922 -0.616812659215686 -0.671243739607843 -0.682184175686275 -0.627746210588235 -0.691821242156863 -0.678656279411765 -0.33474460745098 -0.409951070196078 -0.33474460745098 -0.409951070196078 -0.471265710980392 -0.507682719215686 -0.418144852156863 -0.358575809529412 -0.67642807254902 -0.708186210980392 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.259687715845098 -0.344714253333333 -0.17238515512549 -0.426974025686275 -0.53419130254902 -0.631919608823529 -0.370592555882353 -0.535136786666667 -0.613087765098039 -0.368636961470588 -0.579964614705882 -0.393062890647059 -0.380604766470588 -0.595586739607843 -0.356168608431373 -0.415307106666667 -0.348748607352941 -0.497441363137255 -0.44870565627451 -0.444994481882353 -0.455061173529412 -0.704090967843137 -0.675215943529412
"WALKING_UPSTAIRS" 8 -0.171712174634146 0.348768733170732 0.121187278790244 -0.216100764902439 0.318980589487805 0.123365686465854 -0.926673287804878 -0.931032068536585 -0.876168930487805 -0.927339994146341 -0.933761624878049 -0.87830959 -0.186618895268293 -0.0123501104926829 -0.447518179097561 -0.150063613097561 0.0634381223731707 -0.412527133170732 -0.367428367219512 -0.0666980861414634 0.337526477436585 -0.388051188390244 -0.0893216166919512 0.370236100407317 -0.40507069195122 -0.424675673414634 -0.430366658780488 -0.387115099268293 -0.437980217317073 -0.440722889512195 -0.227200254219512 -0.319688183658537 -0.227200254219512 -0.319688183658537 -0.228296364146341 -0.281828106585366 -0.109327923829268 -0.0296578486609756 -0.493975031707317 -0.505919726097561 -0.175284990170732 0.30540146 0.133766193578049 -0.145795859663415 0.302740624634146 0.0557624913829268 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.0943214966292683 -0.0811077537195122 -0.471268246829268 -0.409955580780488 -0.0478802512585366 0.263202878429268 -0.25638843484878 -0.137351794126829 0.218864045736585 -0.409282851707317 -0.256473526829268 -0.379266499780488 -0.220714914153659 -0.183325647134146 -0.132663931829268 -0.575733290731707 -0.490500203658537
"WALKING_UPSTAIRS" 9 -0.36144437755102 -0.302206203816327 -0.253434083542857 -0.402154409387755 -0.295573615714286 -0.246610645510204 -0.954383557142857 -0.901317321632653 -0.89407107877551 -0.954435607755102 -0.904171402653061 -0.895269304081633 -0.335291644693878 -0.586147012244898 -0.647296002040816 -0.309042786918367 -0.54590394244898 -0.623776443469388 -0.343976630734694 -0.400859067959184 -0.138176481058776 -0.342788586163265 -0.406536974489796 -0.124433244938776 -0.660419534285714 -0.708604774693878 -0.65711420122449 -0.652088643469388 -0.707098081632653 -0.651167107959184 -0.400222037142857 -0.486709457755102 -0.400222037142857 -0.486709457755102 -0.445485397959184 -0.474557246938775 -0.425839761428571 -0.359091064081633 -0.748651255510204 -0.756373094081633 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.261493769693878 -0.335902906122449 -0.273693070110204 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.255612595530612 -0.614055830408163 -0.651251680816327 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.323057719693878 -0.449646994693878 -0.205448359726531 -0.509929461428571 -0.377528037959184 -0.484935752040816 -0.411633873469388 -0.456841325204082 -0.423246830714286 -0.787781590816326 -0.740162925102041
"WALKING_UPSTAIRS" 10 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 -0.215119113212766 -0.0166283664148936 -0.0834337844042553 -0.959216072340425 -0.937039417446809 -0.864745838297872 -0.960820662978723 -0.937343112340426 -0.868249890638298 -0.187220175510638 -0.177803083425532 -0.607520480212766 -0.181765060444681 -0.139297660638298 -0.585504235531915 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.320173713744681 0.0631646067595745 -0.363852030212766 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.413872624468085 -0.613129002978723 -0.485466376808511 -0.211537480214383 -0.299405033617021 -0.211537480214383 -0.299405033617021 -0.226010197889362 -0.296263859893617 -0.113062673542979 -0.018410212212766 -0.618272355319149 -0.639660338510638 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.109265107006383 -0.0216145403978723 -0.179095059821277 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.0766956422638298 -0.219218753274468 -0.621502415744681 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.233978385808511 -0.196179888840426 -0.246911367187234 -0.361437534680851 -0.230683346212766 -0.334365043829787 -0.212984425446809 -0.166969377765957 -0.128509983978723 -0.67129056212766 -0.614759832553191
"WALKING_UPSTAIRS" 11 -0.238802959018519 -0.103167501868519 -0.203369399185185 -0.293610542592593 -0.101750738833333 -0.161751298222222 -0.953463105740741 -0.924360832962963 -0.906933171111111 -0.955696621296296 -0.924482505740741 -0.912622746851852 -0.452961683518519 -0.428119229814815 -0.785359167222222 -0.432053431666667 -0.395660321851852 -0.769106369074074 -0.501331630185185 -0.28204453962963 -0.694658851666667 -0.511461123333333 -0.276575659814815 -0.71133278037037 -0.660431336111111 -0.809459436666667 -0.777173388518518 -0.654225884074074 -0.813791553333333 -0.777386608148148 -0.289592148148148 -0.37101111537037 -0.289592148148148 -0.37101111537037 -0.490485807222222 -0.524512016296296 -0.377909862407407 -0.310487452242593 -0.80112703962963 -0.813193265185185 -0.198733655611111 -0.0885048145574074 -0.113701770190741 -0.248563307314815 -0.179224761922037 -0.427215345740741 -0.458255021296296 -0.437276328518518 -0.803845087037037 -0.390341160925926 -0.451649318148148 -0.791234660555556 -0.517811645740741 -0.153787850538889 -0.729928728518519 -0.474016609814815 -0.513989532592593 -0.665872917962963 -0.376027878888889 -0.272591277222222 -0.513703461481481 -0.470982676851852 -0.381223382777778 -0.398447007777778 -0.822428718888889 -0.787289202407407
"WALKING_UPSTAIRS" 12 -0.290149192307692 -0.103818259823077 -0.436697425576923 -0.342332983846154 -0.147699840853846 -0.432757044807692 -0.960246289807692 -0.941378352307692 -0.938071183269231 -0.961290661730769 -0.942562227692308 -0.939763374807692 -0.359856972115385 -0.311328991057692 -0.719336352692308 -0.381516886923077 -0.295193156355769 -0.708059556730769 -0.526659296134615 -0.522949798269231 -0.349614606153846 -0.543441878884615 -0.514115445769231 -0.324791509057692 -0.549999188461539 -0.761195612692308 -0.606412096538462 -0.549456312884615 -0.769141066923077 -0.625242754038462 -0.285844036153846 -0.404332977115385 -0.285844036153846 -0.404332977115385 -0.329827968269231 -0.395201884423077 -0.525686949063462 -0.4840074445 -0.713406712307692 -0.727238238269231 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.247000870480769 -0.133336489676923 -0.493349335961538 -0.39060122 -0.335926381307692 -0.750114855961538 -0.264433152115385 -0.328372387115385 -0.721450421730769 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.456313207865385 -0.595914288653846 -0.391233102307692 -0.395285130961538 -0.306137936365385 -0.346565141730769 -0.324244315730769 -0.564435086711538 -0.539189023326923 -0.733130764423077 -0.714022029230769
"WALKING_UPSTAIRS" 13 -0.296284597454545 0.104470773801818 -0.217210568085455 -0.341001436363636 0.0926616680272727 -0.199585317423309 -0.946441502363636 -0.922054968727273 -0.910271096181818 -0.947265352181818 -0.923662017272727 -0.912153951818182 -0.487325539818182 -0.323333932218182 -0.660921263636364 -0.470107350181818 -0.303457348533455 -0.643202633090909 -0.541066687090909 -0.403572169636364 -0.211805111745455 -0.546979666909091 -0.404107331818182 -0.242742632485455 -0.631037584 -0.678805915818182 -0.550880346909091 -0.621862368 -0.689042444545454 -0.561428390545455 -0.326339622181818 -0.407885843636364 -0.326339622181818 -0.407885843636364 -0.451225931090909 -0.483353009454545 -0.415658606181818 -0.348845533836364 -0.669216383090909 -0.692463921272727 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.307722931090909 0.0547141785454545 -0.287818860069091 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.446333138909091 -0.351611428109091 -0.664950831454545 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.50126419 -0.490623862 -0.218825026221818 -0.409065516363636 -0.298847178727273 -0.491090809090909 -0.410301396363636 -0.470770800363636 -0.416472051272727 -0.712261499636364 -0.663644194545455
